N,P,K,pH,EC,OC,S,Zn,Fe,Cu,Mn,B,OM,Fertility
0.0960960960960961,0.3511450381679389,0.46568627450980393,0.5963302752293577,0.35999999999999993,0.34188034188034194,0.7528248587570622,0.44117647058823534,0.26595744680851063,0.42288557213930345,0.461337513061651,0.12500000000000003,0.34188034188034183,0.0
0.35735735735735735,0.2290076335877863,0.1895424836601307,0.5596330275229356,0.27999999999999997,0.47008547008547014,0.5621468926553672,0.2941176470588236,0.28433268858800775,0.4477611940298507,0.46917450365726227,0.14772727272727276,0.4700854700854702,0.0
0.5855855855855856,0.24427480916030533,0.4477124183006536,0.4220183486238529,0.5066666666666666,0.11965811965811965,0.1313559322033898,0.25,0.25435203094777564,0.42288557213930345,0.39811912225705326,0.011363636363636374,0.11965811965811966,0.0
0.6606606606606606,0.3816793893129771,0.05065359477124183,0.4770642201834863,0.49333333333333323,0.4188034188034188,0.17372881355932204,0.25,0.22050290135396522,0.21393034825870647,0.3986415882967607,0.09090909090909094,0.4188034188034188,1.0
0.8858858858858859,0.3969465648854961,0.1895424836601307,0.3211009174311921,0.27999999999999997,0.6410256410256411,0.3785310734463277,0.39705882352941185,0.2137330754352031,0.27860696517412936,0.44566353187042845,0.10227272727272728,0.6410256410256411,1.0
0.8498498498498499,0.36641221374045807,0.08660130718954248,0.532110091743119,0.46666666666666673,0.3162393162393163,0.4844632768361582,0.4264705882352941,0.2243713733075435,0.18407960199004972,0.44670846394984326,0.13636363636363638,0.3162393162393163,1.0
0.6966966966966966,0.29770992366412213,0.13725490196078433,0.3027522935779815,0.5599999999999999,0.29059829059829057,0.4067796610169492,0.2941176470588236,0.23597678916827852,0.2388059701492537,0.43573667711598746,0.04545454545454547,0.2905982905982906,1.0
0.6966966966966966,0.4122137404580153,0.43137254901960786,0.4678899082568802,0.41333333333333333,0.5213675213675214,0.1807909604519774,0.27941176470588236,0.23694390715667313,0.2736318407960199,0.4420062695924765,0.09090909090909094,0.5213675213675214,1.0
0.6606606606606606,0.3969465648854961,0.12091503267973856,0.41284403669724756,0.5733333333333334,0.5641025641025642,0.2514124293785311,0.39705882352941185,0.2195357833655706,0.26865671641791045,0.4472309299895507,0.10227272727272728,0.5641025641025641,1.0
0.7177177177177178,0.24427480916030533,0.2238562091503268,0.39449541284403616,0.5066666666666666,0.29059829059829057,0.3785310734463277,0.3823529411764706,0.2079303675048356,0.2835820895522388,0.39811912225705326,0.034090909090909095,0.2905982905982906,1.0
0.45345345345345345,0.3511450381679389,0.2761437908496732,0.41284403669724756,0.45333333333333337,0.3675213675213676,0.4632768361581921,0.23529411764705885,0.20986460348162475,0.33830845771144274,0.40386624869383486,0.18181818181818185,0.36752136752136755,0.0
0.4894894894894895,0.4122137404580153,0.3627450980392157,0.35779816513761414,0.6266666666666667,0.6666666666666667,0.3997175141242938,0.27941176470588236,0.20019342359767892,0.19402985074626863,0.43521421107628006,0.20454545454545456,0.6666666666666667,0.0
0.6606606606606606,0.267175572519084,0.5179738562091504,0.5596330275229356,0.5466666666666666,0.13675213675213677,0.2937853107344633,0.2941176470588236,0.21856866537717604,0.21393034825870647,0.3573667711598746,0.17045454545454547,0.13675213675213677,1.0
0.47147147147147145,0.2290076335877863,0.20588235294117646,0.532110091743119,0.5199999999999999,0.16239316239316237,0.16666666666666666,0.44117647058823534,0.31237911025145065,0.2736318407960199,0.38401253918495293,0.13636363636363638,0.16239316239316243,0.0
0.7357357357357357,0.4122137404580153,0.6209150326797386,0.6605504587155957,0.41333333333333333,0.4444444444444445,0.17372881355932204,0.39705882352941185,0.2253384912959381,0.16915422885572134,0.3766980146290491,0.04545454545454547,0.4444444444444445,1.0
0.6036036036036037,0.183206106870229,0.1895424836601307,0.7064220183486238,0.49333333333333323,0.6153846153846154,0.1807909604519774,0.23529411764705885,0.2388781431334623,0.1741293532338308,0.3725182863113897,0.034090909090909095,0.6153846153846155,0.0
0.6786786786786787,0.29770992366412213,0.46568627450980393,0.5045871559633023,0.27999999999999997,0.34188034188034194,0.23728813559322032,0.25,0.2379110251450677,0.2388059701492537,0.33072100313479624,0.13636363636363638,0.34188034188034183,1.0
0.33933933933933935,0.3511450381679389,0.2238562091503268,0.605504587155963,0.6266666666666667,0.3162393162393163,0.2725988700564972,0.25,0.24564796905222439,0.2736318407960199,0.3369905956112852,0.17045454545454547,0.3162393162393163,0.0
0.4894894894894895,0.3129770992366412,0.1715686274509804,0.6880733944954124,0.6266666666666667,0.5470085470085471,0.3149717514124294,0.2647058823529412,0.31431334622823986,0.3333333333333333,0.4367816091954024,0.04545454545454547,0.5470085470085471,0.0
0.47147147147147145,0.24427480916030533,0.3790849673202614,0.4036697247706423,0.30666666666666664,0.017094017094017085,0.1313559322033898,0.4117647058823529,0.35976789168278533,0.39303482587064675,0.4477533960292581,0.0,0.017094017094017103,0.0
0.45045045045045046,0.29770992366412213,0.2761437908496732,0.6513761467889904,0.6933333333333334,0.21367521367521367,0.16666666666666666,0.44117647058823534,0.2630560928433269,0.43283582089552236,0.44618599791013586,0.011363636363636374,0.21367521367521367,0.0
0.7537537537537538,0.32824427480916035,0.3104575163398693,0.6880733944954124,0.5866666666666667,0.18803418803418806,0.23728813559322032,0.3235294117647059,0.23404255319148937,0.36815920398009944,0.3996865203761755,0.034090909090909095,0.18803418803418803,1.0
0.4144144144144144,0.267175572519084,0.32679738562091504,0.7522935779816511,0.48000000000000004,0.3675213675213676,0.2514124293785311,0.23529411764705885,0.24274661508704065,0.16915422885572134,0.3986415882967607,0.022727272727272735,0.36752136752136755,0.0
0.45345345345345345,0.3511450381679389,0.39705882352941174,0.6880733944954124,0.3733333333333333,0.34188034188034194,0.3149717514124294,0.22058823529411767,0.2572533849129594,0.3134328358208955,0.39759665621734586,0.13636363636363638,0.34188034188034183,0.0
0.47147147147147145,0.2290076335877863,0.03431372549019608,0.605504587155963,0.3333333333333333,0.5641025641025642,0.4632768361581921,0.25,0.21856866537717604,0.31840796019900497,0.39289446185997906,0.17045454545454547,0.5641025641025641,0.0
0.7717717717717718,0.282442748091603,0.29248366013071897,0.5229357798165136,0.68,0.6153846153846154,0.16666666666666666,0.39705882352941185,0.2630560928433269,0.2885572139303483,0.40386624869383486,0.20454545454545456,0.6153846153846155,1.0
0.47147147147147145,0.36641221374045807,0.2581699346405229,0.6238532110091736,0.6266666666666667,0.13675213675213677,0.2514124293785311,0.27941176470588236,0.35976789168278533,0.2935323383084577,0.4566353187042842,0.23863636363636367,0.13675213675213677,0.0
0.8288288288288288,0.4122137404580153,0.10294117647058823,0.3853211009174309,0.8266666666666665,0.6666666666666667,0.2584745762711864,0.2941176470588236,0.3307543520309478,0.26865671641791045,0.4623824451410659,0.13636363636363638,0.6666666666666667,1.0
0.6606606606606606,0.29770992366412213,0.12091503267973856,0.5779816513761463,0.17333333333333334,0.39316239316239326,0.3149717514124294,0.27941176470588236,0.3413926499032882,0.3233830845771144,0.45036572622779525,0.10227272727272728,0.3931623931623931,1.0
0.43543543543543545,0.1450381679389313,0.4477124183006536,0.4311926605504582,0.6266666666666667,0.6410256410256411,0.2019774011299435,0.2941176470588236,0.21663442940038688,0.3233830845771144,0.3458725182863114,0.13636363636363638,0.6410256410256411,0.0
0.3963963963963964,0.4122137404580153,0.1895424836601307,0.5963302752293577,0.5066666666666666,0.6666666666666667,0.2514124293785311,0.27941176470588236,0.2272727272727273,0.30845771144278605,0.40334378265412746,0.11363636363636366,0.6666666666666667,0.0
0.7357357357357357,0.1450381679389313,0.20588235294117646,0.743119266055045,0.5466666666666666,0.11965811965811965,0.1313559322033898,0.2647058823529412,0.25435203094777564,0.014925373134328356,0.39811912225705326,0.011363636363636374,0.11965811965811966,1.0
0.3033033033033033,0.3511450381679389,0.1715686274509804,0.6146788990825683,0.7066666666666667,0.16239316239316237,0.2937853107344633,0.3823529411764706,0.22050290135396522,0.26865671641791045,0.3719958202716823,0.13636363636363638,0.16239316239316243,0.0
0.8498498498498499,0.2290076335877863,0.2761437908496732,0.4403669724770643,0.6133333333333334,0.13675213675213677,0.307909604519774,0.27941176470588236,0.3191489361702127,0.07960199004975124,0.3782654127481713,0.10227272727272728,0.13675213675213677,1.0
0.3213213213213213,0.267175572519084,0.1715686274509804,0.44954128440366964,0.18666666666666668,0.34188034188034194,0.3149717514124294,0.4117647058823529,0.2272727272727273,0.02487562189054727,0.45141065830721006,0.09090909090909094,0.34188034188034183,0.0
0.960960960960961,0.1603053435114504,0.4477124183006536,0.605504587155963,0.27999999999999997,0.5641025641025642,0.39265536723163846,0.39705882352941185,0.21566731141199227,0.07960199004975124,0.43103448275862066,0.034090909090909095,0.5641025641025641,1.0
0.33933933933933935,0.2290076335877863,0.15522875816993464,0.4311926605504582,0.24,0.4188034188034188,0.2019774011299435,0.39705882352941185,0.3114119922630561,0.03482587064676617,0.42894461859979105,0.04545454545454547,0.4188034188034188,0.0
0.9819819819819819,0.29770992366412213,0.1715686274509804,0.5045871559633023,0.8666666666666666,0.13675213675213677,0.23728813559322032,0.2647058823529412,0.3307543520309478,0.4925373134328358,0.40386624869383486,0.07954545454545456,0.13675213675213677,1.0
0.6426426426426426,0.3816793893129771,0.2761437908496732,0.34862385321100886,0.5466666666666666,0.11965811965811965,0.16666666666666666,0.2647058823529412,0.21566731141199227,0.06467661691542288,0.3829676071055381,0.17045454545454547,0.11965811965811966,1.0
0.924924924924925,0.32824427480916035,0.2238562091503268,0.48623853211009166,0.6266666666666667,0.34188034188034194,0.1313559322033898,0.27941176470588236,0.23500967117988397,0.09950248756218903,0.3887147335423197,0.14772727272727276,0.34188034188034183,1.0
0.8108108108108109,0.1297709923664122,0.32679738562091504,0.3853211009174309,0.44,0.5641025641025642,0.3785310734463277,0.25,0.2446808510638298,0.044776119402985065,0.3944618599791013,0.011363636363636374,0.5641025641025641,1.0
0.22822822822822822,0.3511450381679389,0.3627450980392157,0.6513761467889904,0.6666666666666666,0.5470085470085471,0.4562146892655367,0.4117647058823529,0.2147001934235977,0.9303482587064675,0.40020898641588293,0.04545454545454547,0.5470085470085471,0.0
0.8498498498498499,0.29770992366412213,0.1715686274509804,0.5229357798165136,0.5599999999999999,0.23931623931623935,0.2019774011299435,0.27941176470588236,0.31237911025145065,0.17910447761194026,0.40386624869383486,0.06818181818181819,0.2393162393162393,1.0
0.4894894894894895,0.43511450381679384,0.20588235294117646,0.605504587155963,0.5866666666666667,0.04273504273504273,0.23728813559322032,0.2941176470588236,0.31334622823984526,0.38308457711442784,0.43469174503657265,0.07954545454545456,0.04273504273504274,0.0
0.5855855855855856,0.2290076335877863,0.10294117647058823,0.5963302752293577,0.68,0.11965811965811965,0.2937853107344633,0.39705882352941185,0.2272727272727273,0.004975124378109457,0.3881922675026123,0.10227272727272728,0.11965811965811966,0.0
0.3213213213213213,0.1603053435114504,0.29248366013071897,0.568807339449541,0.3333333333333333,0.09401709401709402,0.2019774011299435,0.36764705882352944,0.2379110251450677,0.2736318407960199,0.3834900731452455,0.14772727272727276,0.09401709401709403,0.0
0.4894894894894895,0.2137404580152672,0.46568627450980393,0.642201834862385,0.5733333333333334,0.3162393162393163,0.2937853107344633,0.3823529411764706,0.2446808510638298,0.31840796019900497,0.39550679205851613,0.13636363636363638,0.3162393162393163,0.0
0.0960960960960961,0.3511450381679389,0.2761437908496732,0.6330275229357798,0.7733333333333334,0.5641025641025642,0.3785310734463277,0.2941176470588236,0.4090909090909091,0.36815920398009944,0.39811912225705326,0.17045454545454547,0.5641025641025641,0.0
0.43543543543543545,0.2290076335877863,0.32679738562091504,0.642201834862385,0.44,0.5470085470085471,0.4562146892655367,0.2941176470588236,0.31237911025145065,0.16915422885572134,0.45088819226750265,0.21590909090909094,0.5470085470085471,0.0
0.15015015015015015,0.29770992366412213,0.5522875816993464,0.6880733944954124,0.6266666666666667,0.7948717948717949,0.39265536723163846,0.4558823529411765,0.21663442940038688,0.7213930348258706,0.4252873563218391,0.011363636363636374,0.7948717948717949,0.0
0.5645645645645646,0.2137404580152672,0.3790849673202614,0.5963302752293577,0.5599999999999999,0.8461538461538463,0.2019774011299435,0.39705882352941185,0.2272727272727273,0.5024875621890547,0.3787878787878788,0.09090909090909094,0.8461538461538463,0.0
0.4894894894894895,0.8897149723790342,0.5179738562091504,0.532110091743119,0.32,0.6153846153846154,0.23728813559322032,0.3823529411764706,0.2379110251450677,0.2736318407960199,0.390282131661442,0.04545454545454547,0.6153846153846155,0.0
0.5915848051441273,0.32824427480916035,0.10294117647058823,0.4220183486238529,0.44,0.6153846153846154,0.15254237288135591,0.39705882352941185,0.2388781431334623,0.31840796019900497,0.3777429467084639,0.06818181818181819,0.6153846153846155,0.0
0.6216216216216216,0.267175572519084,0.03431372549019608,0.4311926605504582,0.5066666666666666,0.13675213675213677,0.23022598870056496,0.39705882352941185,0.3413926499032882,0.3731343283582089,0.461337513061651,0.07954545454545456,0.13675213675213677,0.0
0.4144144144144144,0.2137404580152672,0.15522875816993464,0.5137614678899075,0.5599999999999999,0.16239316239316237,0.2514124293785311,0.2647058823529412,0.3114119922630561,0.0,0.4561128526645768,0.022727272727272735,0.16239316239316243,0.0
0.2822822822822823,0.4122137404580153,0.12091503267973856,0.4678899082568802,0.5066666666666666,0.3675213675213676,0.2019774011299435,0.25,0.3114119922630561,0.417910447761194,0.3834900731452455,0.034090909090909095,0.36752136752136755,0.0
0.5645645645645646,0.29770992366412213,0.1715686274509804,0.532110091743119,0.30666666666666664,0.5897435897435899,0.2937853107344633,0.4117647058823529,0.21566731141199227,0.417910447761194,0.3787878787878788,0.034090909090909095,0.5897435897435898,0.0
0.3213213213213213,0.1603053435114504,0.3627450980392157,0.3394495412844035,0.5199999999999999,0.5641025641025642,0.39265536723163846,0.39705882352941185,0.21663442940038688,0.36815920398009944,0.4111807732497388,0.13636363636363638,0.5641025641025641,0.0
0.43543543543543545,0.29770992366412213,0.2761437908496732,0.4770642201834863,0.22666666666666666,0.04273504273504273,0.2019774011299435,0.23529411764705885,0.2272727272727273,0.26368159203980096,0.3782654127481713,0.04545454545454547,0.04273504273504274,0.0
0.03903903903903904,0.2290076335877863,0.3790849673202614,0.5229357798165136,0.6,0.017094017094017085,0.3785310734463277,0.23529411764705885,0.3114119922630561,0.16915422885572134,0.4247648902821317,0.13636363636363638,0.017094017094017103,0.0
0.5645645645645646,0.32824427480916035,0.3627450980392157,0.5045871559633023,0.5066666666666666,0.0,0.3382768361581921,0.4558823529411765,0.6615087040618955,0.7313432835820894,0.44514106583072105,0.7613636363636364,0.0,0.0
0.33933933933933935,0.3511450381679389,0.5522875816993464,0.4311926605504582,0.5199999999999999,0.33333333333333337,0.4872881355932204,0.6470588235294118,0.4274661508704062,0.37810945273631835,0.6650992685475444,0.4772727272727273,0.33333333333333337,0.0
0.5465465465465466,0.24427480916030533,0.2761437908496732,0.4678899082568802,0.5733333333333334,0.08547008547008549,0.6793785310734463,0.7794117647058825,0.7553191489361701,0.716417910447761,0.497387669801463,0.2954545454545455,0.08547008547008546,0.0
0.24624624624624625,0.29770992366412213,0.1715686274509804,0.6880733944954124,0.5466666666666666,0.4188034188034188,0.317090395480226,0.5863575938850116,0.5909090909090909,0.8855721393034826,0.38662486938349006,0.556818181818182,0.4188034188034188,0.0
0.47147147147147145,0.3511450381679389,0.3627450980392157,0.6238532110091736,0.32,0.2478632478632479,0.5727401129943502,0.6764705882352942,0.511605415860735,0.5771144278606964,0.6865203761755486,0.4090909090909091,0.24786324786324784,0.0
0.43543543543543545,0.3969465648854961,0.1715686274509804,0.605504587155963,0.5599999999999999,0.16239316239316237,0.4018361581920904,0.6029411764705882,0.8558994197292069,0.26865671641791045,0.9629049111807733,0.21590909090909094,0.16239316239316243,0.0
0.26426426426426425,0.282442748091603,0.15522875816993464,0.5229357798165136,0.44,0.8290598290598292,0.7429378531073446,0.4117647058823529,0.7059961315280464,0.35323383084577115,0.6050156739811912,0.31818181818181823,0.8290598290598291,0.0
0.6036036036036037,0.3511450381679389,0.2238562091503268,0.41284403669724756,0.41333333333333333,0.4957264957264958,0.2740112994350282,0.3235294117647059,0.42069632495164405,0.626865671641791,0.6515151515151515,0.7159090909090908,0.49572649572649574,0.0
0.47147147147147145,0.29770992366412213,0.34477124183006536,0.5596330275229356,0.5599999999999999,0.2478632478632479,0.5296610169491526,0.8088235294117648,0.7572533849129593,0.8208955223880595,0.497387669801463,0.840909090909091,0.24786324786324784,0.0
0.7717717717717718,0.32824427480916035,0.1895424836601307,0.41284403669724756,0.2933333333333333,0.5811965811965812,0.7853107344632768,0.5882352941176471,0.48839458413926495,0.27860696517412936,0.5966562173458725,0.5795454545454546,0.5811965811965812,1.0
0.6426426426426426,0.183206106870229,0.32679738562091504,0.6513761467889904,0.5733333333333334,0.33333333333333337,0.423728813559322,0.6470588235294118,0.8752417794970986,0.3731343283582089,0.4414838035527691,0.4772727272727273,0.33333333333333337,0.0
0.45345345345345345,0.3511450381679389,0.20588235294117646,0.6146788990825683,0.30666666666666664,0.0,0.3382768361581921,0.4558823529411765,0.7059961315280464,0.6119402985074626,0.9132706374085684,0.31818181818181823,0.0,0.0
0.6216216216216216,0.3969465648854961,0.3627450980392157,0.605504587155963,0.41333333333333333,0.4188034188034188,0.21045197740112995,0.7352941176470588,0.7553191489361701,0.8756218905472636,0.4921630094043887,0.4090909090909091,0.4188034188034188,0.0
0.2822822822822823,0.1603053435114504,0.1715686274509804,0.6880733944954124,0.68,0.2478632478632479,0.5084745762711864,0.4264705882352941,0.4661508704061896,0.29850746268656714,0.5721003134796239,0.2840909090909091,0.24786324786324784,0.0
0.6036036036036037,0.2137404580152672,0.08660130718954248,0.5229357798165136,0.45333333333333337,0.6666666666666667,0.6151129943502824,0.5882352941176471,0.8713733075435203,0.46268656716417905,0.26018808777429464,0.4318181818181819,0.6666666666666667,0.0
0.3963963963963964,0.3511450381679389,0.1895424836601307,0.5045871559633023,0.5466666666666666,0.16239316239316237,0.15254237288135591,0.25,0.25435203094777564,0.42288557213930345,0.39811912225705326,0.09090909090909094,0.16239316239316243,0.0
0.7177177177177178,0.8854961832061069,0.5343137254901961,0.20183486238532072,0.5866666666666667,0.13675213675213677,0.17372881355932204,0.23529411764705885,0.21566731141199227,0.16417910447761191,0.3463949843260188,0.20454545454545456,0.13675213675213677,1.0
0.07507507507507508,0.3969465648854961,0.1715686274509804,0.5963302752293577,0.41333333333333333,0.3675213675213676,0.2514124293785311,0.2647058823529412,0.30174081237911027,0.2338308457711443,0.3469174503657262,0.13636363636363638,0.36752136752136755,0.0
0.5105105105105106,0.46564885496183206,0.29248366013071897,0.6513761467889904,0.5599999999999999,0.5897435897435899,0.2019774011299435,0.23529411764705885,0.2572533849129594,0.18905472636815918,0.3996865203761755,0.17045454545454547,0.5897435897435898,0.0
0.6966966966966966,0.3129770992366412,0.29248366013071897,0.6880733944954124,0.3733333333333333,0.06837606837606837,0.1313559322033898,0.25,0.2195357833655706,0.2885572139303483,0.39341692789968646,0.04545454545454547,0.06837606837606838,1.0
0.43543543543543545,0.282442748091603,0.2761437908496732,0.6330275229357798,0.45333333333333337,0.11965811965811965,0.2019774011299435,0.39705882352941185,0.2147001934235977,0.3233830845771144,0.23667711598746077,0.06818181818181819,0.11965811965811966,0.0
0.3783783783783784,0.43511450381679384,0.46568627450980393,0.6513761467889904,0.5066666666666666,0.5897435897435899,0.2937853107344633,0.2941176470588236,0.3239845261121857,0.2736318407960199,0.2936259143155695,0.034090909090909095,0.5897435897435898,0.0
0.3963963963963964,0.36641221374045807,0.3627450980392157,0.6972477064220177,0.48000000000000004,0.6153846153846154,0.24435028248587568,0.2941176470588236,0.2388781431334623,0.22885572139303484,0.347962382445141,0.0,0.6153846153846155,0.0
0.5285285285285285,0.4122137404580153,0.39705882352941174,0.6605504587155957,0.5599999999999999,0.34188034188034194,0.3785310734463277,0.2941176470588236,0.2195357833655706,0.1741293532338308,0.347962382445141,0.14772727272727276,0.34188034188034183,0.0
0.6216216216216216,0.3816793893129771,0.2581699346405229,0.678899082568807,0.5866666666666667,0.3162393162393163,0.4632768361581921,0.39705882352941185,0.31237911025145065,0.2885572139303483,0.351619644723093,0.034090909090909095,0.3162393162393163,0.0
0.6786786786786787,0.48091603053435106,0.1895424836601307,0.6880733944954124,0.3733333333333333,0.5641025641025642,0.2019774011299435,0.25,0.2253384912959381,0.2736318407960199,0.40020898641588293,0.06818181818181819,0.5641025641025641,1.0
0.6606606606606606,0.46564885496183206,0.4133986928104575,0.6330275229357798,0.32,0.5213675213675214,0.2937853107344633,0.25,0.3307543520309478,0.3233830845771144,0.3991640543364681,0.10227272727272728,0.5213675213675214,1.0
0.7357357357357357,0.8897149723790342,0.3790849673202614,0.7339449541284397,0.25333333333333335,0.2649572649572649,0.3220338983050848,0.2647058823529412,0.2446808510638298,0.1741293532338308,0.45036572622779525,0.17045454545454547,0.264957264957265,1.0
0.5465465465465466,0.3129770992366412,0.39705882352941174,0.605504587155963,0.45333333333333337,0.29059829059829057,0.39265536723163846,0.4264705882352941,0.25241779497098643,0.2736318407960199,0.4393939393939394,0.04545454545454547,0.2905982905982906,0.0
0.5855855855855856,0.5114503816793893,0.5,0.743119266055045,0.4266666666666667,0.5470085470085471,0.2019774011299435,0.2941176470588236,0.2147001934235977,0.26865671641791045,0.38401253918495293,0.022727272727272735,0.5470085470085471,0.0
0.6036036036036037,0.46564885496183206,0.3627450980392157,0.6330275229357798,0.5333333333333333,0.5213675213675214,0.2514124293785311,0.3088235294117648,0.3413926499032882,0.31840796019900497,0.44514106583072105,0.011363636363636374,0.5213675213675214,0.0
0.4894894894894895,0.43511450381679384,0.34477124183006536,0.6146788990825683,0.6,0.11965811965811965,0.3290960451977401,0.4705882352941177,0.3413926499032882,0.27860696517412936,0.39759665621734586,0.13636363636363638,0.11965811965811966,0.0
0.8678678678678678,0.3511450381679389,0.7238562091503268,0.5871559633027515,0.46666666666666673,0.4957264957264958,0.2514124293785311,0.3088235294117648,0.35203094777562866,0.16915422885572134,0.3458725182863114,0.17045454545454547,0.49572649572649574,1.0
0.9039039039039038,0.916030534351145,0.1715686274509804,0.4036697247706423,0.32,0.6153846153846154,0.22316384180790957,0.3235294117647059,0.21760154738878143,0.26865671641791045,0.39759665621734586,0.04545454545454547,0.6153846153846155,1.0
0.6426426426426426,0.1603053435114504,0.43137254901960786,0.49541284403669694,0.3466666666666667,0.34188034188034194,0.2514124293785311,0.2941176470588236,0.21856866537717604,0.2835820895522388,0.45141065830721006,0.06818181818181819,0.34188034188034183,0.0
0.924924924924925,0.717557251908397,0.6372549019607843,0.3119266055045868,0.44,0.34188034188034194,0.2019774011299435,0.25,0.22920696324951645,0.3233830845771144,0.44984326018808785,0.06818181818181819,0.34188034188034183,1.0
0.960960960960961,0.6335877862595419,0.7075163398692811,0.12844036697247668,0.6266666666666667,0.11965811965811965,0.23728813559322032,0.23529411764705885,0.23404255319148937,0.31840796019900497,0.43469174503657265,0.10227272727272728,0.11965811965811966,1.0
0.8498498498498499,0.3129770992366412,0.5866013071895425,0.7706422018348618,0.64,0.3675213675213676,0.24435028248587568,0.23529411764705885,0.3404255319148936,0.3283582089552239,0.3876698014629049,0.13636363636363638,0.36752136752136755,1.0
0.6966966966966966,0.5343511450381679,0.2761437908496732,0.22018348623853215,0.4266666666666667,0.04273504273504273,0.2584745762711864,0.25,0.344294003868472,0.27860696517412936,0.39341692789968646,0.04545454545454547,0.04273504273504274,1.0
0.6216216216216216,0.3511450381679389,0.4564362468151102,0.49541284403669694,0.11999999999999995,0.5897435897435899,0.2725988700564972,0.27941176470588236,0.25435203094777564,0.2885572139303483,0.3474399164054336,0.06818181818181819,0.5897435897435898,1.0
0.7537537537537538,0.7633587786259542,0.673202614379085,0.5871559633027515,0.5333333333333333,0.6153846153846154,0.3785310734463277,0.25,0.2147001934235977,0.34328358208955223,0.39550679205851613,0.06818181818181819,0.6153846153846155,1.0
0.8498498498498499,0.282442748091603,0.8284313725490197,0.22018348623853215,0.14666666666666664,0.23931623931623935,0.4562146892655367,0.25,0.2640232108317215,0.36815920398009944,0.39289446185997906,0.10227272727272728,0.2393162393162393,1.0
0.43543543543543545,0.6335877862595419,0.20588235294117646,0.12844036697247668,0.4266666666666667,0.29059829059829057,0.2019774011299435,0.39705882352941185,0.2640232108317215,0.42288557213930345,0.43521421107628006,0.10227272727272728,0.2905982905982906,0.0
0.7927927927927928,0.648854961832061,0.4133986928104575,0.4036697247706423,0.14666666666666664,0.2649572649572649,0.2725988700564972,0.27941176470588236,0.25531914893617025,0.17910447761194026,0.33803552769070006,0.04545454545454547,0.264957264957265,1.0
0.9039039039039038,0.29770992366412213,0.9656862745098039,0.49541284403669694,0.30666666666666664,0.11965811965811965,0.2019774011299435,0.3088235294117648,0.2195357833655706,0.014925373134328356,0.39759665621734586,0.011363636363636374,0.11965811965811966,1.0
0.8678678678678678,0.3969465648854961,0.5343137254901961,0.3119266055045868,0.2133333333333333,0.13675213675213677,0.24435028248587568,0.2941176470588236,0.22920696324951645,0.26865671641791045,0.3829676071055381,0.034090909090909095,0.13675213675213677,1.0
0.6426426426426426,0.8702290076335878,0.43137254901960786,0.4036697247706423,0.6,0.4188034188034188,0.3220338983050848,0.2941176470588236,0.21856866537717604,0.17910447761194026,0.3881922675026123,0.022727272727272735,0.4188034188034188,1.0
0.35735735735735735,0.183206106870229,0.1715686274509804,0.5871559633027515,0.18666666666666668,0.5811965811965812,0.2740112994350282,0.27941176470588236,0.48839458413926495,0.46268656716417905,0.3244514106583072,0.4772727272727273,0.5811965811965812,0.0
0.8498498498498499,0.3816793893129771,0.39705882352941174,0.49541284403669694,0.64,0.6666666666666667,0.5084745762711864,0.4558823529411765,0.22243713733075435,0.38308457711442784,0.7789968652037618,0.6022727272727274,0.6666666666666667,1.0
0.960960960960961,0.4961832061068702,0.8284313725490197,0.3119266055045868,0.5199999999999999,0.0,0.317090395480226,0.6470588235294118,0.758220502901354,0.21890547263681592,0.5820271682340648,0.26136363636363635,0.0,1.0
0.8288288288288288,0.29770992366412213,0.34477124183006536,0.12844036697247668,0.49333333333333323,0.5811965811965812,0.423728813559322,0.25,0.3868471953578337,0.5771144278606964,0.22988505747126434,0.4090909090909091,0.5811965811965812,1.0
0.6036036036036037,0.5954198473282442,0.5,0.4036697247706423,0.2933333333333333,0.4188034188034188,0.2528248587570621,0.22058823529411767,0.8520309477756285,0.46766169154228854,0.48119122257053293,0.2954545454545455,0.4188034188034188,1.0
0.7537537537537538,0.11450381679389317,0.46568627450980393,0.3119266055045868,0.14666666666666664,0.16239316239316237,0.3382768361581921,0.44117647058823534,0.9970986460348161,0.38805970149253727,0.5438871473354232,0.6931818181818183,0.16239316239316243,1.0
0.6606606606606606,0.5801526717557252,0.5522875816993464,0.22018348623853215,0.1333333333333333,0.8290598290598292,0.423728813559322,0.6029411764705882,0.700193423597679,0.7213930348258706,0.7951933124346917,0.23863636363636367,0.8290598290598291,1.0
0.8108108108108109,0.3511450381679389,0.4133986928104575,0.12844036697247668,0.18666666666666668,0.5811965811965812,0.21045197740112995,0.2647058823529412,0.5909090909090909,0.43283582089552236,0.24764890282131657,0.4772727272727273,0.5811965811965812,1.0
0.6966966966966966,0.4961832061068702,0.5686274509803921,0.49541284403669694,0.6,0.2478632478632479,0.317090395480226,0.4705882352941177,0.17794970986460348,0.46268656716417905,0.6243469174503657,0.31818181818181823,0.24786324786324784,1.0
0.7537537537537538,0.5343511450381679,0.5343137254901961,0.5871559633027515,0.17333333333333334,0.7521367521367522,0.4872881355932204,0.5588235294117647,0.764990328820116,0.21890547263681592,0.4404388714733542,0.4090909090909091,0.7521367521367521,1.0
